sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
1993-11-04;;;;279,17;279,17;279,17;;;;0;
1993-11-03;;;;279,46;279,46;279,46;;;;0;
1993-11-02;;;;275,17;275,17;275,17;;;;0;
1993-11-01;;;;277,87;277,87;277,87;;;;0;
1993-10-29;;;;278,45;278,45;278,45;;;;0;
1993-10-28;;;;276,93;276,93;276,93;;;;0;
1993-10-27;;;;274,02;274,02;274,02;;;;0;
1993-10-26;;;;276,33;276,33;276,33;;;;0;
1993-10-25;;;;274,65;274,65;274,65;;;;0;
1993-10-22;;;;277,12;277,12;277,12;;;;0;
1993-10-21;;;;276,31;276,31;276,31;;;;0;
1993-10-20;;;;270,82;270,82;270,82;;;;0;
1993-10-19;;;;273,31;273,31;273,31;;;;0;
1993-10-18;;;;273,87;273,87;273,87;;;;0;
1993-10-15;;;;269,73;269,73;269,73;;;;0;
1993-10-14;;;;267,19;267,19;267,19;;;;0;
1993-10-13;;;;268,40;268,40;268,40;;;;0;
1993-10-12;;;;266,11;266,11;266,11;;;;0;
1993-10-11;;;;263,94;263,94;263,94;;;;0;
1993-10-08;;;;263,07;263,07;263,07;;;;0;
1993-10-07;;;;261,22;261,22;261,22;;;;0;
1993-10-06;;;;258,90;258,90;258,90;;;;0;
1993-10-05;;;;258,93;258,93;258,93;;;;0;
1993-10-04;;;;252,84;252,84;252,84;;;;0;
1993-10-01;;;;253,23;253,23;253,23;;;;0;
1993-09-30;;;;252,17;252,17;252,17;;;;0;
1993-09-29;;;;250,71;250,71;250,71;;;;0;
1993-09-28;;;;252,47;252,47;252,47;;;;0;
1993-09-27;;;;252,25;252,25;252,25;;;;0;
1993-09-24;;;;249,63;249,63;249,63;;;;0;
1993-09-23;;;;250,45;250,45;250,45;;;;0;
1993-09-22;;;;247,00;247,00;247,00;;;;0;
1993-09-21;;;;242,38;242,38;242,38;;;;0;
1993-09-20;;;;245,62;245,62;245,62;;;;0;
1993-09-17;;;;245,91;245,91;245,91;;;;0;
1993-09-16;;;;244,85;244,85;244,85;;;;0;
1993-09-15;;;;245,25;245,25;245,25;;;;0;
1993-09-14;;;;249,87;249,87;249,87;;;;0;
1993-09-13;;;;250,67;250,67;250,67;;;;0;
1993-09-10;;;;247,41;247,41;247,41;;;;0;
1993-09-09;;;;249,24;249,24;249,24;;;;0;
1993-09-08;;;;247,93;247,93;247,93;;;;0;
1993-09-07;;;;250,64;250,64;250,64;;;;0;
1993-09-06;;;;252,09;252,09;252,09;;;;0;
1993-09-03;;;;250,24;250,24;250,24;;;;0;
1993-09-02;;;;249,08;249,08;249,08;;;;0;
1993-09-01;;;;244,85;244,85;244,85;;;;0;
1993-08-31;;;;250,13;250,13;250,13;;;;0;
1993-08-30;;;;252,03;252,03;252,03;;;;0;
1993-08-27;;;;247,54;247,54;247,54;;;;0;
1993-08-26;;;;243,14;243,14;243,14;;;;0;
1993-08-25;;;;246,60;246,60;246,60;;;;0;
1993-08-24;;;;247,40;247,40;247,40;;;;0;
1993-08-23;;;;251,82;251,82;251,82;;;;0;
1993-08-20;;;;254,99;254,99;254,99;;;;0;
1993-08-19;;;;259,21;259,21;259,21;;;;0;
1993-08-18;;;;261,26;261,26;261,26;;;;0;
1993-08-17;;;;253,25;253,25;253,25;;;;0;
1993-08-16;;;;249,40;249,40;249,40;;;;0;
1993-08-13;;;;252,08;252,08;252,08;;;;0;
1993-08-12;;;;250,63;250,63;250,63;;;;0;
1993-08-11;;;;245,50;245,50;245,50;;;;0;
1993-08-10;;;;242,94;242,94;242,94;;;;0;
1993-08-09;;;;245,05;245,05;245,05;;;;0;
1993-08-06;;;;243,80;243,80;243,80;;;;0;
1993-08-05;;;;241,85;241,85;241,85;;;;0;
1993-08-04;;;;236,04;236,04;236,04;;;;0;
1993-08-03;;;;236,77;236,77;236,77;;;;0;
1993-08-02;;;;233,74;233,74;233,74;;;;0;
1993-07-30;;;;233,71;233,71;233,71;;;;0;
1993-07-29;;;;231,54;231,54;231,54;;;;0;
1993-07-28;;;;230,41;230,41;230,41;;;;0;
1993-07-27;;;;227,85;227,85;227,85;;;;0;
1993-07-26;;;;228,32;228,32;228,32;;;;0;
1993-07-23;;;;224,67;224,67;224,67;;;;0;
1993-07-22;;;;223,20;223,20;223,20;;;;0;
1993-07-21;;;;222,31;222,31;222,31;;;;0;
1993-07-20;;;;225,20;225,20;225,20;;;;0;
1993-07-19;;;;224,65;224,65;224,65;;;;0;
1993-07-16;;;;223,90;223,90;223,90;;;;0;
1993-07-15;;;;223,39;223,39;223,39;;;;0;
1993-07-14;;;;222,07;222,07;222,07;;;;0;
1993-07-13;;;;221,05;221,05;221,05;;;;0;
1993-07-12;;;;219,52;219,52;219,52;;;;0;
1993-07-09;;;;217,30;217,30;217,30;;;;0;
1993-07-08;;;;214,72;214,72;214,72;;;;0;
1993-07-07;;;;213,18;213,18;213,18;;;;0;
1993-07-06;;;;211,56;211,56;211,56;;;;0;
1993-07-05;;;;210,96;210,96;210,96;;;;0;
1993-07-02;;;;211,84;211,84;211,84;;;;0;
1993-07-01;;;;212,11;212,11;212,11;;;;0;
1993-06-30;;;;211,04;211,04;211,04;;;;0;
1993-06-29;;;;209,18;209,18;209,18;;;;0;
1993-06-28;;;;209,72;209,72;209,72;;;;0;
1993-06-24;;;;206,74;206,74;206,74;;;;0;
1993-06-23;;;;205,56;205,56;205,56;;;;0;
1993-06-22;;;;208,71;208,71;208,71;;;;0;
1993-06-21;;;;208,80;208,80;208,80;;;;0;
1993-06-18;;;;209,53;209,53;209,53;;;;0;
1993-06-17;;;;209,74;209,74;209,74;;;;0;
1993-06-16;;;;210,06;210,06;210,06;;;;0;
1993-06-15;;;;207,86;207,86;207,86;;;;0;
1993-06-14;;;;206,80;206,80;206,80;;;;0;
1993-06-11;;;;207,37;207,37;207,37;;;;0;
1993-06-10;;;;208,83;208,83;208,83;;;;0;
1993-06-09;;;;208,76;208,76;208,76;;;;0;
1993-06-08;;;;208,17;208,17;208,17;;;;0;
1993-06-07;;;;210,19;210,19;210,19;;;;0;
1993-06-04;;;;210,37;210,37;210,37;;;;0;
1993-06-03;;;;211,27;211,27;211,27;;;;0;
1993-06-02;;;;207,94;207,94;207,94;;;;0;
1993-06-01;;;;210,74;210,74;210,74;;;;0;
1993-05-28;;;;213,39;213,39;213,39;;;;0;
1993-05-27;;;;213,62;213,62;213,62;;;;0;
1993-05-26;;;;212,04;212,04;212,04;;;;0;
1993-05-25;;;;213,21;213,21;213,21;;;;0;
1993-05-24;;;;211,76;211,76;211,76;;;;0;
1993-05-21;;;;213,19;213,19;213,19;;;;0;
1993-05-19;;;;209,40;209,40;209,40;;;;0;
1993-05-18;;;;211,01;211,01;211,01;;;;0;
1993-05-17;;;;210,90;210,90;210,90;;;;0;
1993-05-14;;;;210,95;210,95;210,95;;;;0;
1993-05-13;;;;209,88;209,88;209,88;;;;0;
1993-05-12;;;;211,89;211,89;211,89;;;;0;
1993-05-11;;;;207,37;207,37;207,37;;;;0;
1993-05-10;;;;208,76;208,76;208,76;;;;0;
1993-05-07;;;;208,73;208,73;208,73;;;;0;
1993-05-06;;;;205,84;205,84;205,84;;;;0;
1993-05-05;;;;204,07;204,07;204,07;;;;0;
1993-05-04;;;;201,41;201,41;201,41;;;;0;
1993-05-03;;;;199,26;199,26;199,26;;;;0;
1993-04-30;;;;199,35;199,35;199,35;;;;0;
1993-04-29;;;;197,52;197,52;197,52;;;;0;
1993-04-28;;;;197,52;197,52;197,52;;;;0;
1993-04-27;;;;195,23;195,23;195,23;;;;0;
1993-04-26;;;;197,37;197,37;197,37;;;;0;
1993-04-23;;;;198,93;198,93;198,93;;;;0;
1993-04-22;;;;200,49;200,49;200,49;;;;0;
1993-04-21;;;;199,05;199,05;199,05;;;;0;
1993-04-20;;;;195,01;195,01;195,01;;;;0;
1993-04-19;;;;193,80;193,80;193,80;;;;0;
1993-04-16;;;;192,64;192,64;192,64;;;;0;
1993-04-15;;;;193,11;193,11;193,11;;;;0;
1993-04-14;;;;192,92;192,92;192,92;;;;0;
1993-04-13;;;;192,62;192,62;192,62;;;;0;
1993-04-08;;;;192,06;192,06;192,06;;;;0;
1993-04-07;;;;191,54;191,54;191,54;;;;0;
1993-04-06;;;;193,13;193,13;193,13;;;;0;
1993-04-05;;;;193,57;193,57;193,57;;;;0;
1993-04-02;;;;194,63;194,63;194,63;;;;0;
1993-04-01;;;;192,54;192,54;192,54;;;;0;
1993-03-31;;;;191,72;191,72;191,72;;;;0;
1993-03-30;;;;191,15;191,15;191,15;;;;0;
1993-03-29;;;;192,70;192,70;192,70;;;;0;
1993-03-26;;;;191,87;191,87;191,87;;;;0;
1993-03-25;;;;189,99;189,99;189,99;;;;0;
1993-03-24;;;;188,97;188,97;188,97;;;;0;
1993-03-23;;;;189,27;189,27;189,27;;;;0;
1993-03-22;;;;188,81;188,81;188,81;;;;0;
1993-03-19;;;;193,93;193,93;193,93;;;;0;
1993-03-18;;;;194,96;194,96;194,96;;;;0;
1993-03-17;;;;195,34;195,34;195,34;;;;0;
1993-03-16;;;;196,21;196,21;196,21;;;;0;
1993-03-15;;;;192,60;192,60;192,60;;;;0;
1993-03-12;;;;195,15;195,15;195,15;;;;0;
1993-03-11;;;;197,78;197,78;197,78;;;;0;
1993-03-10;;;;197,96;197,96;197,96;;;;0;
1993-03-09;;;;198,99;198,99;198,99;;;;0;
1993-03-08;;;;200,51;200,51;200,51;;;;0;
1993-03-05;;;;199,40;199,40;199,40;;;;0;
1993-03-04;;;;196,68;196,68;196,68;;;;0;
1993-03-03;;;;196,90;196,90;196,90;;;;0;
1993-03-02;;;;196,15;196,15;196,15;;;;0;
1993-03-01;;;;197,88;197,88;197,88;;;;0;
1993-02-26;;;;194,00;194,00;194,00;;;;0;
1993-02-25;;;;191,37;191,37;191,37;;;;0;
1993-02-24;;;;188,99;188,99;188,99;;;;0;
1993-02-23;;;;190,84;190,84;190,84;;;;0;
1993-02-22;;;;192,44;192,44;192,44;;;;0;
1993-02-19;;;;192,17;192,17;192,17;;;;0;
1993-02-18;;;;190,96;190,96;190,96;;;;0;
1993-02-17;;;;188,38;188,38;188,38;;;;0;
1993-02-16;;;;190,63;190,63;190,63;;;;0;
1993-02-15;;;;190,81;190,81;190,81;;;;0;
1993-02-12;;;;190,60;190,60;190,60;;;;0;
1993-02-11;;;;188,04;188,04;188,04;;;;0;
1993-02-10;;;;187,63;187,63;187,63;;;;0;
1993-02-09;;;;184,74;184,74;184,74;;;;0;
1993-02-08;;;;183,33;183,33;183,33;;;;0;
1993-02-05;;;;180,57;180,57;180,57;;;;0;
1993-02-04;;;;177,90;177,90;177,90;;;;0;
1993-02-03;;;;175,98;175,98;175,98;;;;0;
1993-02-02;;;;177,50;177,50;177,50;;;;0;
1993-02-01;;;;177,90;177,90;177,90;;;;0;
1993-01-29;;;;174,12;174,12;174,12;;;;0;
1993-01-28;;;;171,49;171,49;171,49;;;;0;
1993-01-27;;;;174,05;174,05;174,05;;;;0;
1993-01-26;;;;174,37;174,37;174,37;;;;0;
1993-01-25;;;;173,62;173,62;173,62;;;;0;
1993-01-22;;;;177,93;177,93;177,93;;;;0;
1993-01-21;;;;180,07;180,07;180,07;;;;0;
1993-01-20;;;;181,54;181,54;181,54;;;;0;
1993-01-19;;;;182,10;182,10;182,10;;;;0;
1993-01-18;;;;181,65;181,65;181,65;;;;0;
1993-01-15;;;;180,30;180,30;180,30;;;;0;
1993-01-14;;;;179,22;179,22;179,22;;;;0;
1993-01-13;;;;180,99;180,99;180,99;;;;0;
1993-01-12;;;;182,00;182,00;182,00;;;;0;
1993-01-11;;;;183,41;183,41;183,41;;;;0;
1993-01-08;;;;184,93;184,93;184,93;;;;0;
1993-01-07;;;;185,44;185,44;185,44;;;;0;
1993-01-05;;;;188,10;188,10;188,10;;;;0;
1993-01-04;;;;183,07;183,07;183,07;;;;0;
1992-12-30;;;;179,63;179,63;179,63;;;;0;
1992-12-29;;;;179,80;179,80;179,80;;;;0;
1992-12-28;;;;181,12;181,12;181,12;;;;0;
1992-12-23;;;;180,67;180,67;180,67;;;;0;
1992-12-22;;;;180,00;180,00;180,00;;;;0;
1992-12-21;;;;181,36;181,36;181,36;;;;0;
1992-12-18;;;;176,63;176,63;176,63;;;;0;
1992-12-17;;;;170,94;170,94;170,94;;;;0;
1992-12-16;;;;169,75;169,75;169,75;;;;0;
1992-12-15;;;;172,38;172,38;172,38;;;;0;
1992-12-14;;;;174,39;174,39;174,39;;;;0;
1992-12-11;;;;173,40;173,40;173,40;;;;0;
1992-12-10;;;;177,02;177,02;177,02;;;;0;
1992-12-09;;;;176,30;176,30;176,30;;;;0;
1992-12-08;;;;173,77;173,77;173,77;;;;0;
1992-12-07;;;;170,94;170,94;170,94;;;;0;
1992-12-04;;;;169,16;169,16;169,16;;;;0;
1992-12-03;;;;172,41;172,41;172,41;;;;0;
1992-12-02;;;;173,45;173,45;173,45;;;;0;
1992-12-01;;;;175,63;175,63;175,63;;;;0;
1992-11-30;;;;177,09;177,09;177,09;;;;0;
1992-11-27;;;;174,18;174,18;174,18;;;;0;
1992-11-26;;;;170,91;170,91;170,91;;;;0;
1992-11-25;;;;172,44;172,44;172,44;;;;0;
1992-11-24;;;;166,93;166,93;166,93;;;;0;
1992-11-23;;;;167,46;167,46;167,46;;;;0;
1992-11-20;;;;162,60;162,60;162,60;;;;0;
1992-11-19;;;;148,44;148,44;148,44;;;;0;
1992-11-18;;;;141,55;141,55;141,55;;;;0;
1992-11-17;;;;140,72;140,72;140,72;;;;0;
1992-11-16;;;;141,27;141,27;141,27;;;;0;
1992-11-13;;;;139,17;139,17;139,17;;;;0;
1992-11-12;;;;137,79;137,79;137,79;;;;0;
1992-11-11;;;;139,20;139,20;139,20;;;;0;
1992-11-10;;;;142,49;142,49;142,49;;;;0;
1992-11-09;;;;142,21;142,21;142,21;;;;0;
1992-11-06;;;;139,74;139,74;139,74;;;;0;
1992-11-05;;;;139,16;139,16;139,16;;;;0;
1992-11-04;;;;140,40;140,40;140,40;;;;0;
1992-11-03;;;;140,96;140,96;140,96;;;;0;
1992-11-02;;;;137,54;137,54;137,54;;;;0;
1992-10-30;;;;136,08;136,08;136,08;;;;0;
1992-10-29;;;;137,09;137,09;137,09;;;;0;
1992-10-28;;;;139,56;139,56;139,56;;;;0;
1992-10-27;;;;139,86;139,86;139,86;;;;0;
1992-10-26;;;;139,47;139,47;139,47;;;;0;
1992-10-23;;;;139,71;139,71;139,71;;;;0;
1992-10-22;;;;135,32;135,32;135,32;;;;0;
1992-10-21;;;;132,92;132,92;132,92;;;;0;
1992-10-20;;;;131,48;131,48;131,48;;;;0;
1992-10-19;;;;126,26;126,26;126,26;;;;0;
1992-10-16;;;;126,69;126,69;126,69;;;;0;
1992-10-15;;;;126,82;126,82;126,82;;;;0;
1992-10-14;;;;129,15;129,15;129,15;;;;0;
1992-10-13;;;;129,13;129,13;129,13;;;;0;
1992-10-12;;;;127,23;127,23;127,23;;;;0;
1992-10-09;;;;128,78;128,78;128,78;;;;0;
1992-10-08;;;;126,04;126,04;126,04;;;;0;
1992-10-07;;;;126,24;126,24;126,24;;;;0;
1992-10-06;;;;123,60;123,60;123,60;;;;0;
1992-10-05;;;;122,70;122,70;122,70;;;;0;
1992-10-02;;;;130,71;130,71;130,71;;;;0;
1992-10-01;;;;134,21;134,21;134,21;;;;0;
1992-09-30;;;;134,34;134,34;134,34;;;;0;
1992-09-29;;;;126,62;126,62;126,62;;;;0;
1992-09-28;;;;128,81;128,81;128,81;;;;0;
1992-09-25;;;;134,14;134,14;134,14;;;;0;
1992-09-24;;;;136,62;136,62;136,62;;;;0;
1992-09-23;;;;135,88;135,88;135,88;;;;0;
1992-09-22;;;;141,12;141,12;141,12;;;;0;
1992-09-21;;;;143,16;143,16;143,16;;;;0;
1992-09-18;;;;146,25;146,25;146,25;;;;0;
1992-09-17;;;;140,88;140,88;140,88;;;;0;
1992-09-16;;;;141,51;141,51;141,51;;;;0;
1992-09-15;;;;141,65;141,65;141,65;;;;0;
1992-09-14;;;;144,38;144,38;144,38;;;;0;
1992-09-11;;;;136,35;136,35;136,35;;;;0;
1992-09-10;;;;133,67;133,67;133,67;;;;0;
1992-09-09;;;;134,10;134,10;134,10;;;;0;
1992-09-08;;;;137,55;137,55;137,55;;;;0;
1992-09-07;;;;141,55;141,55;141,55;;;;0;
1992-09-04;;;;142,62;142,62;142,62;;;;0;
1992-09-03;;;;142,01;142,01;142,01;;;;0;
1992-09-02;;;;139,76;139,76;139,76;;;;0;
1992-09-01;;;;140,66;140,66;140,66;;;;0;
1992-08-31;;;;144,29;144,29;144,29;;;;0;
1992-08-28;;;;145,92;145,92;145,92;;;;0;
1992-08-27;;;;147,70;147,70;147,70;;;;0;
1992-08-26;;;;140,39;140,39;140,39;;;;0;
1992-08-25;;;;135,57;135,57;135,57;;;;0;
1992-08-24;;;;139,36;139,36;139,36;;;;0;
1992-08-21;;;;144,90;144,90;144,90;;;;0;
1992-08-20;;;;146,11;146,11;146,11;;;;0;
1992-08-19;;;;147,27;147,27;147,27;;;;0;
1992-08-18;;;;148,90;148,90;148,90;;;;0;
1992-08-17;;;;151,55;151,55;151,55;;;;0;
1992-08-14;;;;152,02;152,02;152,02;;;;0;
1992-08-13;;;;150,46;150,46;150,46;;;;0;
1992-08-12;;;;149,91;149,91;149,91;;;;0;
1992-08-11;;;;152,85;152,85;152,85;;;;0;
1992-08-10;;;;153,48;153,48;153,48;;;;0;
1992-08-07;;;;157,31;157,31;157,31;;;;0;
1992-08-06;;;;159,33;159,33;159,33;;;;0;
1992-08-05;;;;160,12;160,12;160,12;;;;0;
1992-08-04;;;;160,46;160,46;160,46;;;;0;
1992-08-03;;;;159,26;159,26;159,26;;;;0;
1992-07-31;;;;159,70;159,70;159,70;;;;0;
1992-07-30;;;;158,73;158,73;158,73;;;;0;
1992-07-29;;;;160,62;160,62;160,62;;;;0;
1992-07-28;;;;158,63;158,63;158,63;;;;0;
1992-07-27;;;;156,08;156,08;156,08;;;;0;
1992-07-24;;;;154,41;154,41;154,41;;;;0;
1992-07-23;;;;155,13;155,13;155,13;;;;0;
1992-07-22;;;;157,46;157,46;157,46;;;;0;
1992-07-21;;;;159,94;159,94;159,94;;;;0;
1992-07-20;;;;157,16;157,16;157,16;;;;0;
1992-07-17;;;;162,51;162,51;162,51;;;;0;
1992-07-16;;;;165,01;165,01;165,01;;;;0;
1992-07-15;;;;164,74;164,74;164,74;;;;0;
1992-07-14;;;;164,80;164,80;164,80;;;;0;
